Date,OrderCreatedLocalDateTime,OrderProcessingTime
12/17/2024,2024-12-17T09:12:06.000+0000,29
12/17/2024,2024-12-17T09:12:09.000+0000,29
12/17/2024,2024-12-17T09:12:35.000+0000,93
12/17/2024,2024-12-17T09:12:52.000+0000,79
12/17/2024,2024-12-17T09:13:10.000+0000,66
12/17/2024,2024-12-17T09:13:23.000+0000,59
12/17/2024,2024-12-17T09:13:26.000+0000,29
12/17/2024,2024-12-17T09:14:01.000+0000,97
12/17/2024,2024-12-17T09:14:23.000+0000,84
12/17/2024,2024-12-17T09:14:35.000+0000,157
12/17/2024,2024-12-17T09:14:41.000+0000,156
12/17/2024,2024-12-17T09:14:51.154+0000,151
12/17/2024,2024-12-17T09:14:59.000+0000,105
12/17/2024,2024-12-17T09:15:32.000+0000,119
12/17/2024,2024-12-17T09:16:09.000+0000,75
12/17/2024,2024-12-17T09:16:42.000+0000,48
12/17/2024,2024-12-17T09:16:58.000+0000,56
12/17/2024,2024-12-17T09:17:00.000+0000,85
12/17/2024,2024-12-17T09:17:39.000+0000,126
12/17/2024,2024-12-17T09:18:28.000+0000,72
12/17/2024,2024-12-17T09:18:41.000+0000,145
12/17/2024,2024-12-17T09:19:00.000+0000,70
12/17/2024,2024-12-17T09:19:36.000+0000,135
12/17/2024,2024-12-17T09:19:51.000+0000,129
12/17/2024,2024-12-17T09:19:54.000+0000,133
12/17/2024,2024-12-17T09:20:04.000+0000,155
12/17/2024,2024-12-17T09:20:09.000+0000,153
12/17/2024,2024-12-17T09:21:11.000+0000,61
12/17/2024,2024-12-17T09:21:43.000+0000,125
12/17/2024,2024-12-17T09:23:21.382+0000,56
12/17/2024,2024-12-17T09:23:25.000+0000,87
12/17/2024,2024-12-17T09:23:54.000+0000,82
12/17/2024,2024-12-17T09:24:05.000+0000,93
12/17/2024,2024-12-17T09:24:14.000+0000,124
12/17/2024,2024-12-17T09:24:22.000+0000,50
12/17/2024,2024-12-17T09:24:31.000+0000,133
12/17/2024,2024-12-17T09:25:15.000+0000,139
12/17/2024,2024-12-17T09:25:16.000+0000,151
12/17/2024,2024-12-17T09:25:17.000+0000,185
12/17/2024,2024-12-17T09:25:43.000+0000,8
12/17/2024,2024-12-17T09:25:48.000+0000,54
12/17/2024,2024-12-17T09:26:08.000+0000,76
12/17/2024,2024-12-17T09:26:36.000+0000,149
12/17/2024,2024-12-17T09:26:54.000+0000,135
12/17/2024,2024-12-17T09:27:25.000+0000,183
12/17/2024,2024-12-17T09:27:30.000+0000,241
12/17/2024,2024-12-17T09:27:31.000+0000,96
12/17/2024,2024-12-17T09:27:43.000+0000,156
12/17/2024,2024-12-17T09:28:00.000+0000,239
12/17/2024,2024-12-17T09:28:05.000+0000,250
12/17/2024,2024-12-17T09:28:23.000+0000,140
12/17/2024,2024-12-17T09:28:35.000+0000,268
12/17/2024,2024-12-17T09:29:07.000+0000,270
12/17/2024,2024-12-17T09:29:20.000+0000,286
12/17/2024,2024-12-17T09:29:23.000+0000,286
12/17/2024,2024-12-17T09:29:46.000+0000,160
12/17/2024,2024-12-17T09:30:36.000+0000,147
12/17/2024,2024-12-17T09:30:57.000+0000,243
12/17/2024,2024-12-17T09:31:25.503+0000,244
12/17/2024,2024-12-17T09:32:21.000+0000,105
12/17/2024,2024-12-17T09:32:52.000+0000,101
12/17/2024,2024-12-17T09:33:04.000+0000,151
12/17/2024,2024-12-17T09:33:06.000+0000,111
12/17/2024,2024-12-17T09:33:32.000+0000,104
12/17/2024,2024-12-17T09:33:43.000+0000,125
12/17/2024,2024-12-17T09:33:43.000+0000,105
12/17/2024,2024-12-17T09:33:50.000+0000,157
12/17/2024,2024-12-17T09:34:13.000+0000,162
12/17/2024,2024-12-17T09:34:36.000+0000,175
12/17/2024,2024-12-17T09:36:57.000+0000,92
12/17/2024,2024-12-17T09:37:10.000+0000,123
12/17/2024,2024-12-17T09:37:44.000+0000,98
12/17/2024,2024-12-17T09:38:43.000+0000,42
12/17/2024,2024-12-17T09:38:58.000+0000,30
12/17/2024,2024-12-17T09:38:59.000+0000,6
12/17/2024,2024-12-17T09:39:55.000+0000,10
12/17/2024,2024-12-17T09:40:13.000+0000,25
12/17/2024,2024-12-17T09:40:55.000+0000,68
12/17/2024,2024-12-17T09:41:00.000+0000,12
12/17/2024,2024-12-17T09:41:22.000+0000,47
12/17/2024,2024-12-17T09:41:33.000+0000,134
12/17/2024,2024-12-17T09:41:34.000+0000,158
12/17/2024,2024-12-17T09:41:36.000+0000,176
12/17/2024,2024-12-17T09:41:41.000+0000,203
12/17/2024,2024-12-17T09:41:48.000+0000,141
12/17/2024,2024-12-17T09:42:28.000+0000,104
12/17/2024,2024-12-17T09:42:43.000+0000,173
12/17/2024,2024-12-17T09:43:04.000+0000,129
12/17/2024,2024-12-17T09:43:13.000+0000,180
12/17/2024,2024-12-17T09:44:39.000+0000,70
12/17/2024,2024-12-17T09:45:13.000+0000,113
12/17/2024,2024-12-17T09:45:41.000+0000,88
12/17/2024,2024-12-17T09:45:55.000+0000,118
12/17/2024,2024-12-17T09:46:26.000+0000,110
12/17/2024,2024-12-17T09:47:23.000+0000,56
12/17/2024,2024-12-17T09:47:38.000+0000,86
12/17/2024,2024-12-17T09:47:46.000+0000,90
12/17/2024,2024-12-17T09:47:46.387+0000,48
12/17/2024,2024-12-17T09:48:14.000+0000,97
12/17/2024,2024-12-17T09:48:21.000+0000,30
12/17/2024,2024-12-17T09:49:40.000+0000,107
12/17/2024,2024-12-17T09:49:48.000+0000,169
12/17/2024,2024-12-17T09:50:15.000+0000,12
12/17/2024,2024-12-17T09:50:41.000+0000,46
12/17/2024,2024-12-17T09:51:23.000+0000,101
12/17/2024,2024-12-17T09:51:32.000+0000,94
12/17/2024,2024-12-17T09:51:38.329+0000,92
12/17/2024,2024-12-17T09:52:00.000+0000,86
12/17/2024,2024-12-17T09:52:09.000+0000,82
12/17/2024,2024-12-17T09:52:14.000+0000,81
12/17/2024,2024-12-17T09:52:24.000+0000,147
12/17/2024,2024-12-17T09:55:18.000+0000,63
12/17/2024,2024-12-17T09:55:31.000+0000,54
12/17/2024,2024-12-17T09:55:58.000+0000,112
12/17/2024,2024-12-17T09:56:14.000+0000,138
12/17/2024,2024-12-17T09:56:43.000+0000,124
12/17/2024,2024-12-17T09:57:37.000+0000,27
12/17/2024,2024-12-17T09:58:19.000+0000,95
12/17/2024,2024-12-17T09:58:24.000+0000,94
12/17/2024,2024-12-17T09:58:39.000+0000,132
12/17/2024,2024-12-17T09:59:48.000+0000,108
12/18/2024,2024-12-18T07:03:01.000+0000,64
12/18/2024,2024-12-18T07:03:38.000+0000,19
12/18/2024,2024-12-18T07:07:53.000+0000,37
12/18/2024,2024-12-18T07:09:11.000+0000,5
12/18/2024,2024-12-18T07:09:42.000+0000,24
12/18/2024,2024-12-18T07:10:34.000+0000,6
12/18/2024,2024-12-18T07:11:57.543+0000,17
12/18/2024,2024-12-18T07:13:01.000+0000,42
12/18/2024,2024-12-18T07:13:22.000+0000,91
12/18/2024,2024-12-18T07:13:41.000+0000,146
12/18/2024,2024-12-18T07:14:00.000+0000,141
12/18/2024,2024-12-18T07:15:06.000+0000,146
12/18/2024,2024-12-18T07:15:06.000+0000,200
12/18/2024,2024-12-18T07:15:15.204+0000,101
12/18/2024,2024-12-18T07:15:25.000+0000,213
12/18/2024,2024-12-18T07:15:40.000+0000,272
12/18/2024,2024-12-18T07:15:43.000+0000,110
12/18/2024,2024-12-18T07:16:42.000+0000,227
12/18/2024,2024-12-18T07:17:17.000+0000,266
12/18/2024,2024-12-18T07:18:52.219+0000,10
12/18/2024,2024-12-18T07:21:23.000+0000,34
12/18/2024,2024-12-18T07:22:26.000+0000,116
12/18/2024,2024-12-18T07:25:28.000+0000,40
12/18/2024,2024-12-18T07:25:29.000+0000,113
12/18/2024,2024-12-18T07:26:01.000+0000,6
12/18/2024,2024-12-18T07:26:31.000+0000,100
12/18/2024,2024-12-18T07:26:39.000+0000,162
12/18/2024,2024-12-18T07:26:56.000+0000,195
12/18/2024,2024-12-18T07:27:10.000+0000,45
12/18/2024,2024-12-18T07:28:38.000+0000,145
12/18/2024,2024-12-18T07:29:13.000+0000,13
12/18/2024,2024-12-18T07:29:56.000+0000,146
12/18/2024,2024-12-18T07:30:06.000+0000,145
12/18/2024,2024-12-18T07:31:47.000+0000,63
12/18/2024,2024-12-18T07:34:49.000+0000,21
12/18/2024,2024-12-18T07:35:24.000+0000,10
12/18/2024,2024-12-18T07:35:26.000+0000,30
12/18/2024,2024-12-18T07:35:40.000+0000,47
12/18/2024,2024-12-18T07:36:00.000+0000,52
12/18/2024,2024-12-18T07:36:46.000+0000,50
12/18/2024,2024-12-18T07:37:27.000+0000,92
12/18/2024,2024-12-18T07:38:16.000+0000,72
12/18/2024,2024-12-18T07:38:57.000+0000,11
12/18/2024,2024-12-18T07:39:14.000+0000,128
12/18/2024,2024-12-18T07:39:18.000+0000,127
12/18/2024,2024-12-18T07:39:25.000+0000,123
12/18/2024,2024-12-18T07:41:04.000+0000,28
12/18/2024,2024-12-18T07:41:19.000+0000,16
12/18/2024,2024-12-18T07:41:26.000+0000,50
12/18/2024,2024-12-18T07:41:28.000+0000,61
12/18/2024,2024-12-18T07:41:30.352+0000,150
12/18/2024,2024-12-18T07:41:31.000+0000,154
12/18/2024,2024-12-18T07:42:52.000+0000,80
12/18/2024,2024-12-18T07:43:19.000+0000,112
12/18/2024,2024-12-18T07:43:30.000+0000,81
12/18/2024,2024-12-18T07:43:45.000+0000,89
12/18/2024,2024-12-18T07:44:10.000+0000,65
12/18/2024,2024-12-18T07:46:47.000+0000,14
12/18/2024,2024-12-18T07:46:52.000+0000,13
12/18/2024,2024-12-18T07:47:02.000+0000,8
12/18/2024,2024-12-18T07:47:49.000+0000,30
12/18/2024,2024-12-18T07:47:49.000+0000,35
12/18/2024,2024-12-18T07:48:29.341+0000,10
12/18/2024,2024-12-18T07:48:54.000+0000,46
12/18/2024,2024-12-18T07:49:02.000+0000,42
12/18/2024,2024-12-18T07:49:42.000+0000,48
12/18/2024,2024-12-18T07:51:02.000+0000,49
12/18/2024,2024-12-18T07:52:15.620+0000,19
12/18/2024,2024-12-18T07:52:26.000+0000,12
12/18/2024,2024-12-18T07:52:31.000+0000,11
12/18/2024,2024-12-18T07:53:03.000+0000,37
12/18/2024,2024-12-18T07:53:43.000+0000,46
12/18/2024,2024-12-18T07:55:13.000+0000,18
12/18/2024,2024-12-18T07:56:13.000+0000,25
12/18/2024,2024-12-18T07:56:48.000+0000,7
12/18/2024,2024-12-18T07:57:39.000+0000,34
12/18/2024,2024-12-18T07:57:42.000+0000,43
12/18/2024,2024-12-18T07:58:38.000+0000,83
12/18/2024,2024-12-18T08:01:46.000+0000,12
12/18/2024,2024-12-18T08:02:19.000+0000,13
12/18/2024,2024-12-18T08:02:40.000+0000,8
12/18/2024,2024-12-18T08:03:51.000+0000,11
12/18/2024,2024-12-18T08:03:56.000+0000,8
12/18/2024,2024-12-18T08:04:06.000+0000,30
12/18/2024,2024-12-18T08:04:39.000+0000,19
12/18/2024,2024-12-18T08:04:57.000+0000,8
12/18/2024,2024-12-18T08:05:22.000+0000,8
12/18/2024,2024-12-18T08:06:44.000+0000,9
12/18/2024,2024-12-18T08:06:49.000+0000,8
12/18/2024,2024-12-18T08:07:04.000+0000,51
12/18/2024,2024-12-18T08:07:04.000+0000,45
12/18/2024,2024-12-18T08:08:11.000+0000,45
12/18/2024,2024-12-18T08:08:25.758+0000,53
12/18/2024,2024-12-18T08:09:06.000+0000,68
12/18/2024,2024-12-18T08:09:44.000+0000,73
12/18/2024,2024-12-18T08:10:25.000+0000,71
12/18/2024,2024-12-18T08:11:07.000+0000,129
12/18/2024,2024-12-18T08:11:16.000+0000,125
12/18/2024,2024-12-18T08:11:35.000+0000,111
12/18/2024,2024-12-18T08:12:07.000+0000,84
12/18/2024,2024-12-18T08:12:32.000+0000,6
12/18/2024,2024-12-18T08:13:25.000+0000,44
12/18/2024,2024-12-18T08:13:45.000+0000,98
12/18/2024,2024-12-18T08:14:27.000+0000,59
12/18/2024,2024-12-18T08:14:28.000+0000,63
12/18/2024,2024-12-18T08:15:18.000+0000,87
12/18/2024,2024-12-18T08:15:28.000+0000,44
12/18/2024,2024-12-18T08:15:34.000+0000,114
12/18/2024,2024-12-18T08:15:37.000+0000,198
12/18/2024,2024-12-18T08:15:38.000+0000,203
12/18/2024,2024-12-18T08:16:05.000+0000,183
12/18/2024,2024-12-18T08:16:27.000+0000,191
12/18/2024,2024-12-18T08:16:44.000+0000,182
12/18/2024,2024-12-18T08:17:36.000+0000,135
12/18/2024,2024-12-18T08:18:27.000+0000,27
12/18/2024,2024-12-18T08:18:33.000+0000,122
12/18/2024,2024-12-18T08:18:41.000+0000,117
12/18/2024,2024-12-18T08:18:59.000+0000,103
12/18/2024,2024-12-18T08:19:36.000+0000,71
12/18/2024,2024-12-18T08:20:00.000+0000,15
12/18/2024,2024-12-18T08:20:26.000+0000,115
12/18/2024,2024-12-18T08:20:37.000+0000,107
12/18/2024,2024-12-18T08:20:58.000+0000,12
12/18/2024,2024-12-18T08:22:15.000+0000,52
12/18/2024,2024-12-18T08:22:50.000+0000,22
12/18/2024,2024-12-18T08:23:18.000+0000,9
12/18/2024,2024-12-18T08:23:29.000+0000,33
12/18/2024,2024-12-18T08:23:39.000+0000,26
12/18/2024,2024-12-18T08:24:43.000+0000,5
12/18/2024,2024-12-18T08:26:29.000+0000,5
12/18/2024,2024-12-18T08:26:37.000+0000,7
12/18/2024,2024-12-18T08:26:53.000+0000,6
12/18/2024,2024-12-18T08:26:57.000+0000,21
12/18/2024,2024-12-18T08:29:58.000+0000,30
12/18/2024,2024-12-18T08:30:09.000+0000,22
12/18/2024,2024-12-18T08:30:48.000+0000,6
12/18/2024,2024-12-18T08:30:53.000+0000,146
12/18/2024,2024-12-18T08:31:13.000+0000,150
12/18/2024,2024-12-18T08:31:49.000+0000,149
12/18/2024,2024-12-18T08:32:42.000+0000,16
12/18/2024,2024-12-18T08:33:05.000+0000,17
12/18/2024,2024-12-18T08:33:05.000+0000,189
12/18/2024,2024-12-18T08:33:30.000+0000,169
12/18/2024,2024-12-18T08:33:51.000+0000,69
12/18/2024,2024-12-18T08:34:01.000+0000,186
12/18/2024,2024-12-18T08:34:18.000+0000,60
12/18/2024,2024-12-18T08:34:22.000+0000,137
12/18/2024,2024-12-18T08:34:44.000+0000,146
12/18/2024,2024-12-18T08:35:03.000+0000,117
12/18/2024,2024-12-18T08:35:28.000+0000,116
12/18/2024,2024-12-18T08:35:32.000+0000,128
12/18/2024,2024-12-18T08:37:28.000+0000,80
12/18/2024,2024-12-18T08:37:59.366+0000,76
12/18/2024,2024-12-18T08:38:15.000+0000,66
12/18/2024,2024-12-18T08:38:16.000+0000,104
12/18/2024,2024-12-18T08:38:30.000+0000,93
12/18/2024,2024-12-18T08:38:49.000+0000,106
12/18/2024,2024-12-18T08:38:56.000+0000,124
12/18/2024,2024-12-18T08:38:57.000+0000,127
12/18/2024,2024-12-18T08:39:00.000+0000,123
12/18/2024,2024-12-18T08:39:02.000+0000,166
12/18/2024,2024-12-18T08:40:38.000+0000,111
12/18/2024,2024-12-18T08:41:03.000+0000,149
12/18/2024,2024-12-18T08:41:03.000+0000,81
12/18/2024,2024-12-18T08:41:54.000+0000,64
12/18/2024,2024-12-18T08:41:59.000+0000,97
12/18/2024,2024-12-18T08:42:16.000+0000,71
12/18/2024,2024-12-18T08:42:38.000+0000,67
12/18/2024,2024-12-18T08:42:52.000+0000,85
12/18/2024,2024-12-18T08:42:59.000+0000,118
12/18/2024,2024-12-18T08:43:57.000+0000,102
12/18/2024,2024-12-18T08:44:11.000+0000,150
12/18/2024,2024-12-18T08:44:17.000+0000,167
12/18/2024,2024-12-18T08:44:19.000+0000,26
12/18/2024,2024-12-18T08:44:46.000+0000,22
12/18/2024,2024-12-18T08:45:31.000+0000,130
12/18/2024,2024-12-18T08:47:11.000+0000,5
12/18/2024,2024-12-18T08:47:30.000+0000,41
12/18/2024,2024-12-18T08:47:32.000+0000,7
12/18/2024,2024-12-18T08:47:48.000+0000,67
12/18/2024,2024-12-18T08:47:56.000+0000,25
12/18/2024,2024-12-18T08:47:58.000+0000,84
12/18/2024,2024-12-18T08:48:52.000+0000,67
12/18/2024,2024-12-18T08:48:58.000+0000,97
12/18/2024,2024-12-18T08:49:04.000+0000,142
12/18/2024,2024-12-18T08:49:42.000+0000,148
12/18/2024,2024-12-18T08:49:54.000+0000,155
12/18/2024,2024-12-18T08:50:07.000+0000,171
12/18/2024,2024-12-18T08:50:37.000+0000,4
12/18/2024,2024-12-18T08:50:39.000+0000,143
12/18/2024,2024-12-18T08:50:55.000+0000,9
12/18/2024,2024-12-18T08:51:04.000+0000,52
12/18/2024,2024-12-18T08:51:11.000+0000,49
12/18/2024,2024-12-18T08:51:25.000+0000,163
12/18/2024,2024-12-18T08:51:43.000+0000,162
12/18/2024,2024-12-18T08:52:01.000+0000,179
12/18/2024,2024-12-18T08:52:12.000+0000,156
12/18/2024,2024-12-18T08:52:54.000+0000,166
12/18/2024,2024-12-18T08:53:09.000+0000,162
12/18/2024,2024-12-18T08:53:26.000+0000,198
12/18/2024,2024-12-18T08:53:41.000+0000,186
12/18/2024,2024-12-18T08:53:48.000+0000,214
12/18/2024,2024-12-18T08:53:54.000+0000,213
12/18/2024,2024-12-18T08:54:25.000+0000,122
12/18/2024,2024-12-18T08:54:31.000+0000,211
12/18/2024,2024-12-18T08:54:58.000+0000,200
12/18/2024,2024-12-18T08:55:27.000+0000,223
12/18/2024,2024-12-18T08:55:38.000+0000,240
12/18/2024,2024-12-18T08:55:56.000+0000,234
12/18/2024,2024-12-18T08:56:42.000+0000,71
12/18/2024,2024-12-18T08:56:44.000+0000,217
12/18/2024,2024-12-18T08:57:01.000+0000,69
12/18/2024,2024-12-18T08:57:31.000+0000,218
12/18/2024,2024-12-18T08:57:49.000+0000,232
12/18/2024,2024-12-18T08:57:53.000+0000,233
12/18/2024,2024-12-18T08:58:05.000+0000,49
12/18/2024,2024-12-18T08:59:05.000+0000,33
12/18/2024,2024-12-18T08:59:07.000+0000,168
12/18/2024,2024-12-18T09:00:21.000+0000,27
12/18/2024,2024-12-18T09:00:25.000+0000,29
12/18/2024,2024-12-18T09:00:42.000+0000,159
12/18/2024,2024-12-18T09:00:50.000+0000,54
12/18/2024,2024-12-18T09:00:51.000+0000,184
12/18/2024,2024-12-18T09:00:58.000+0000,196
12/18/2024,2024-12-18T09:01:07.000+0000,212
12/18/2024,2024-12-18T09:01:18.000+0000,271
12/18/2024,2024-12-18T09:01:44.000+0000,59
12/18/2024,2024-12-18T09:02:43.000+0000,211
12/18/2024,2024-12-18T09:03:05.000+0000,29
12/18/2024,2024-12-18T09:03:06.000+0000,220
12/18/2024,2024-12-18T09:03:24.000+0000,45
12/18/2024,2024-12-18T09:04:13.145+0000,20
12/18/2024,2024-12-18T09:04:28.000+0000,36
12/18/2024,2024-12-18T09:04:50.179+0000,133
12/18/2024,2024-12-18T09:05:53.772+0000,18
12/18/2024,2024-12-18T09:06:50.000+0000,125
12/18/2024,2024-12-18T09:06:50.000+0000,109
12/18/2024,2024-12-18T09:07:13.000+0000,136
12/18/2024,2024-12-18T09:07:24.000+0000,22
12/18/2024,2024-12-18T09:07:27.000+0000,183
12/18/2024,2024-12-18T09:07:37.000+0000,176
12/18/2024,2024-12-18T09:09:22.000+0000,96
12/18/2024,2024-12-18T09:10:01.000+0000,79
12/18/2024,2024-12-18T09:10:40.000+0000,114
12/18/2024,2024-12-18T09:10:52.000+0000,13
12/18/2024,2024-12-18T09:10:52.000+0000,105
12/18/2024,2024-12-18T09:13:16.000+0000,17
12/18/2024,2024-12-18T09:13:17.000+0000,35
12/18/2024,2024-12-18T09:13:45.000+0000,40
12/18/2024,2024-12-18T09:14:06.000+0000,30
12/18/2024,2024-12-18T09:14:42.139+0000,47
12/18/2024,2024-12-18T09:14:44.000+0000,47
12/18/2024,2024-12-18T09:14:44.000+0000,62
12/18/2024,2024-12-18T09:15:44.000+0000,89
12/18/2024,2024-12-18T09:16:37.000+0000,39
12/18/2024,2024-12-18T09:17:34.000+0000,13
12/18/2024,2024-12-18T09:17:51.000+0000,25
12/18/2024,2024-12-18T09:18:33.000+0000,14
12/18/2024,2024-12-18T09:18:38.000+0000,38
12/18/2024,2024-12-18T09:19:15.000+0000,32
12/18/2024,2024-12-18T09:19:22.000+0000,30
12/18/2024,2024-12-18T09:19:28.000+0000,53
12/18/2024,2024-12-18T09:19:56.000+0000,62
12/18/2024,2024-12-18T09:20:01.000+0000,62
12/18/2024,2024-12-18T09:20:37.000+0000,75
12/18/2024,2024-12-18T09:20:50.000+0000,127
12/18/2024,2024-12-18T09:21:45.000+0000,30
12/18/2024,2024-12-18T09:22:09.000+0000,58
12/18/2024,2024-12-18T09:24:02.000+0000,102
12/18/2024,2024-12-18T09:24:10.000+0000,115
12/18/2024,2024-12-18T09:24:12.198+0000,10
12/18/2024,2024-12-18T09:25:45.000+0000,55
12/18/2024,2024-12-18T09:26:13.000+0000,59
12/18/2024,2024-12-18T09:26:26.000+0000,6
12/18/2024,2024-12-18T09:26:39.000+0000,95
12/18/2024,2024-12-18T09:26:52.000+0000,125
12/18/2024,2024-12-18T09:26:56.000+0000,128
12/18/2024,2024-12-18T09:28:48.000+0000,51
12/18/2024,2024-12-18T09:29:33.000+0000,62
12/18/2024,2024-12-18T09:29:37.000+0000,18
12/18/2024,2024-12-18T09:29:59.000+0000,11
12/18/2024,2024-12-18T09:30:03.000+0000,34
12/18/2024,2024-12-18T09:30:21.000+0000,12
12/18/2024,2024-12-18T09:30:53.000+0000,64
12/18/2024,2024-12-18T09:31:21.000+0000,76
12/18/2024,2024-12-18T09:31:50.000+0000,74
12/18/2024,2024-12-18T09:34:11.000+0000,17
12/18/2024,2024-12-18T09:36:25.000+0000,17
12/18/2024,2024-12-18T09:37:35.000+0000,48
12/18/2024,2024-12-18T09:38:04.000+0000,16
12/18/2024,2024-12-18T09:38:31.000+0000,31
12/18/2024,2024-12-18T09:38:41.000+0000,80
12/18/2024,2024-12-18T09:39:03.000+0000,140
12/18/2024,2024-12-18T09:39:07.000+0000,139
12/18/2024,2024-12-18T09:39:26.000+0000,128
12/18/2024,2024-12-18T09:39:48.000+0000,145
12/18/2024,2024-12-18T09:40:10.000+0000,127
12/18/2024,2024-12-18T09:40:28.000+0000,113
12/18/2024,2024-12-18T09:40:38.000+0000,105
12/18/2024,2024-12-18T09:41:06.000+0000,79
12/18/2024,2024-12-18T09:41:24.000+0000,130
12/18/2024,2024-12-18T09:41:27.000+0000,136
12/18/2024,2024-12-18T09:41:34.088+0000,127
12/18/2024,2024-12-18T09:41:42.000+0000,130
12/18/2024,2024-12-18T09:42:39.000+0000,142
12/18/2024,2024-12-18T09:43:05.000+0000,130
12/18/2024,2024-12-18T09:43:19.000+0000,50
12/18/2024,2024-12-18T09:44:17.000+0000,83
12/18/2024,2024-12-18T09:44:55.000+0000,68
12/18/2024,2024-12-18T09:47:16.000+0000,5
12/18/2024,2024-12-18T09:49:29.000+0000,20
12/18/2024,2024-12-18T09:49:56.000+0000,15
12/18/2024,2024-12-18T09:50:17.000+0000,66
12/18/2024,2024-12-18T09:51:04.000+0000,38
12/18/2024,2024-12-18T09:51:08.000+0000,62
12/18/2024,2024-12-18T09:51:09.000+0000,102
12/18/2024,2024-12-18T09:51:24.000+0000,110
12/18/2024,2024-12-18T09:52:02.000+0000,77
12/18/2024,2024-12-18T09:52:12.000+0000,91
12/18/2024,2024-12-18T09:52:31.000+0000,88
12/18/2024,2024-12-18T09:52:45.000+0000,96
12/18/2024,2024-12-18T09:53:14.000+0000,82
12/18/2024,2024-12-18T09:54:07.049+0000,67
12/18/2024,2024-12-18T09:54:11.000+0000,17
12/18/2024,2024-12-18T09:54:13.000+0000,65
12/18/2024,2024-12-18T09:54:41.020+0000,69
12/18/2024,2024-12-18T09:55:14.755+0000,62
12/18/2024,2024-12-18T09:55:28.000+0000,52
12/18/2024,2024-12-18T09:55:38.000+0000,63
12/18/2024,2024-12-18T09:55:48.000+0000,73
12/18/2024,2024-12-18T09:56:25.814+0000,66
12/18/2024,2024-12-18T09:56:34.000+0000,68
12/18/2024,2024-12-18T09:56:47.000+0000,79
12/18/2024,2024-12-18T09:57:03.000+0000,157
12/18/2024,2024-12-18T09:57:12.000+0000,98
12/18/2024,2024-12-18T09:57:15.000+0000,156
12/18/2024,2024-12-18T09:58:33.000+0000,25
12/18/2024,2024-12-18T09:58:56.000+0000,11
12/18/2024,2024-12-18T09:59:31.000+0000,181
12/18/2024,2024-12-18T09:59:39.000+0000,183
12/19/2024,2024-12-19T07:00:00.000+0000,14
12/19/2024,2024-12-19T07:00:52.000+0000,6
12/19/2024,2024-12-19T07:01:26.000+0000,18
12/19/2024,2024-12-19T07:01:28.000+0000,22
12/19/2024,2024-12-19T07:04:35.000+0000,84
12/19/2024,2024-12-19T07:05:55.000+0000,16
12/19/2024,2024-12-19T07:07:48.000+0000,383
12/19/2024,2024-12-19T07:08:55.388+0000,37
12/19/2024,2024-12-19T07:09:56.000+0000,356
12/19/2024,2024-12-19T07:11:18.000+0000,89
12/19/2024,2024-12-19T07:12:20.000+0000,231
12/19/2024,2024-12-19T07:13:15.070+0000,90
12/19/2024,2024-12-19T07:14:00.298+0000,135
12/19/2024,2024-12-19T07:14:59.000+0000,107
12/19/2024,2024-12-19T07:15:42.000+0000,98
12/19/2024,2024-12-19T07:16:13.000+0000,144
12/19/2024,2024-12-19T07:16:52.000+0000,49
12/19/2024,2024-12-19T07:17:06.000+0000,38
12/19/2024,2024-12-19T07:17:11.000+0000,134
12/19/2024,2024-12-19T07:17:43.000+0000,261
12/19/2024,2024-12-19T07:18:10.000+0000,79
12/19/2024,2024-12-19T07:18:52.000+0000,275
12/19/2024,2024-12-19T07:19:24.000+0000,354
12/19/2024,2024-12-19T07:19:32.000+0000,97
12/19/2024,2024-12-19T07:21:41.000+0000,234
12/19/2024,2024-12-19T07:22:04.000+0000,268
12/19/2024,2024-12-19T07:24:58.000+0000,29
12/19/2024,2024-12-19T07:26:47.000+0000,7
12/19/2024,2024-12-19T07:27:04.000+0000,62
12/19/2024,2024-12-19T07:27:38.000+0000,9
12/19/2024,2024-12-19T07:28:26.000+0000,39
12/19/2024,2024-12-19T07:28:52.000+0000,16
12/19/2024,2024-12-19T07:30:46.000+0000,13
12/19/2024,2024-12-19T07:31:33.000+0000,13
12/19/2024,2024-12-19T07:32:07.000+0000,55
12/19/2024,2024-12-19T07:35:06.000+0000,8
12/19/2024,2024-12-19T07:35:30.000+0000,9
12/19/2024,2024-12-19T07:35:48.000+0000,62
12/19/2024,2024-12-19T07:36:08.000+0000,12
12/19/2024,2024-12-19T07:36:12.000+0000,126
12/19/2024,2024-12-19T07:36:22.850+0000,11
12/19/2024,2024-12-19T07:37:13.000+0000,68
12/19/2024,2024-12-19T07:38:21.046+0000,66
12/19/2024,2024-12-19T07:38:23.000+0000,94
12/19/2024,2024-12-19T07:39:31.869+0000,54
12/19/2024,2024-12-19T07:42:23.372+0000,6
12/19/2024,2024-12-19T07:44:20.000+0000,24
12/19/2024,2024-12-19T07:44:52.000+0000,9
12/19/2024,2024-12-19T07:45:02.000+0000,22
12/19/2024,2024-12-19T07:45:36.000+0000,12
12/19/2024,2024-12-19T07:45:43.000+0000,37
12/19/2024,2024-12-19T07:46:06.000+0000,56
12/19/2024,2024-12-19T07:46:10.909+0000,55
12/19/2024,2024-12-19T07:46:26.000+0000,39
12/19/2024,2024-12-19T07:47:00.000+0000,39
12/19/2024,2024-12-19T07:47:47.000+0000,26
